pair,seed,relays,width,height,nodes,network_config,evaluations,pso_best_pdr,naive_best_pdr,delta_pdr,naive_failed,naive_failed_before_checkpoint,naive_last_logged_iteration
63,67358,4,500.0,500.0,,2,20,0.461111,0.461111,0.0,False,False,373
63,67358,4,500.0,500.0,,2,40,0.461111,0.461111,0.0,False,False,373
63,67358,4,500.0,500.0,,2,60,0.463889,0.469444,-0.005554999999999977,False,False,373
63,67358,4,500.0,500.0,,2,80,0.463889,0.483333,-0.019444000000000017,False,False,373
63,67358,4,500.0,500.0,,2,100,0.466667,0.5,-0.033333,False,False,373
63,67358,4,500.0,500.0,,2,120,0.483333,0.5,-0.016666999999999987,False,False,373
63,67358,4,500.0,500.0,,2,140,0.491667,0.5,-0.00833299999999998,False,False,373
63,67358,4,500.0,500.0,,2,160,0.491667,0.505556,-0.013888999999999985,False,False,373
63,67358,4,500.0,500.0,,2,180,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,200,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,220,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,240,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,260,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,280,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,300,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,320,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,340,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,360,0.494444,0.505556,-0.01111200000000001,False,False,373
63,67358,4,500.0,500.0,,2,380,0.525,0.527778,-0.002777999999999947,False,False,373
63,67358,4,500.0,500.0,,2,400,0.525,0.527778,-0.002777999999999947,False,False,373
64,747263,4,500.0,500.0,,2,20,0.458333,0.458333,0.0,False,False,194
64,747263,4,500.0,500.0,,2,40,0.502778,0.461111,0.041666999999999954,False,False,194
64,747263,4,500.0,500.0,,2,60,0.502778,0.461111,0.041666999999999954,False,False,194
64,747263,4,500.0,500.0,,2,80,0.508333,0.461111,0.04722200000000004,False,False,194
64,747263,4,500.0,500.0,,2,100,0.508333,0.461111,0.04722200000000004,False,False,194
64,747263,4,500.0,500.0,,2,120,0.508333,0.477778,0.030555000000000054,False,False,194
64,747263,4,500.0,500.0,,2,140,0.508333,0.477778,0.030555000000000054,False,False,194
64,747263,4,500.0,500.0,,2,160,0.508333,0.477778,0.030555000000000054,False,False,194
64,747263,4,500.0,500.0,,2,180,0.508333,0.477778,0.030555000000000054,False,False,194
64,747263,4,500.0,500.0,,2,200,0.508333,0.511111,-0.002777999999999947,False,False,194
64,747263,4,500.0,500.0,,2,220,0.508333,0.511111,-0.002777999999999947,False,False,194
64,747263,4,500.0,500.0,,2,240,0.508333,0.511111,-0.002777999999999947,False,False,194
64,747263,4,500.0,500.0,,2,260,0.508333,0.511111,-0.002777999999999947,False,False,194
64,747263,4,500.0,500.0,,2,280,0.508333,0.511111,-0.002777999999999947,False,False,194
64,747263,4,500.0,500.0,,2,300,0.511111,0.511111,0.0,False,False,194
64,747263,4,500.0,500.0,,2,320,0.511111,0.511111,0.0,False,False,194
64,747263,4,500.0,500.0,,2,340,0.511111,0.511111,0.0,False,False,194
64,747263,4,500.0,500.0,,2,360,0.511111,0.511111,0.0,False,False,194
64,747263,4,500.0,500.0,,2,380,0.511111,0.511111,0.0,False,False,194
64,747263,4,500.0,500.0,,2,400,0.511111,0.511111,0.0,False,False,194
65,677807,4,500.0,500.0,,2,20,0.461111,0.461111,0.0,False,False,85
65,677807,4,500.0,500.0,,2,40,0.469444,0.463889,0.005554999999999977,False,False,85
65,677807,4,500.0,500.0,,2,60,0.469444,0.522222,-0.05277799999999999,False,False,85
65,677807,4,500.0,500.0,,2,80,0.494444,0.522222,-0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,100,0.494444,0.536111,-0.04166700000000001,False,False,85
65,677807,4,500.0,500.0,,2,120,0.533333,0.536111,-0.002778000000000058,False,False,85
65,677807,4,500.0,500.0,,2,140,0.533333,0.536111,-0.002778000000000058,False,False,85
65,677807,4,500.0,500.0,,2,160,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,180,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,200,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,220,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,240,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,260,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,280,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,300,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,320,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,340,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,360,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,380,0.563889,0.536111,0.02777799999999997,False,False,85
65,677807,4,500.0,500.0,,2,400,0.563889,0.536111,0.02777799999999997,False,False,85
66,806219,4,500.0,500.0,,2,20,0.455556,0.455556,0.0,False,False,48
66,806219,4,500.0,500.0,,2,40,0.455556,0.475,-0.01944399999999996,False,False,48
66,806219,4,500.0,500.0,,2,60,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,80,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,100,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,120,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,140,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,160,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,180,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,200,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,220,0.455556,0.505556,-0.04999999999999999,False,False,48
66,806219,4,500.0,500.0,,2,240,0.461111,0.505556,-0.04444500000000001,False,False,48
66,806219,4,500.0,500.0,,2,260,0.466667,0.505556,-0.03888900000000001,False,False,48
66,806219,4,500.0,500.0,,2,280,0.466667,0.505556,-0.03888900000000001,False,False,48
66,806219,4,500.0,500.0,,2,300,0.469444,0.505556,-0.03611200000000003,False,False,48
66,806219,4,500.0,500.0,,2,320,0.472222,0.505556,-0.03333400000000003,False,False,48
66,806219,4,500.0,500.0,,2,340,0.472222,0.505556,-0.03333400000000003,False,False,48
66,806219,4,500.0,500.0,,2,360,0.477778,0.505556,-0.027778000000000025,False,False,48
66,806219,4,500.0,500.0,,2,380,0.477778,0.505556,-0.027778000000000025,False,False,48
66,806219,4,500.0,500.0,,2,400,0.477778,0.505556,-0.027778000000000025,False,False,48
67,76126870,4,500.0,500.0,,2,20,0.486111,0.486111,0.0,False,False,375
67,76126870,4,500.0,500.0,,2,40,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,60,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,80,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,100,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,120,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,140,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,160,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,180,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,200,0.486111,0.505556,-0.01944499999999999,False,False,375
67,76126870,4,500.0,500.0,,2,220,0.488889,0.505556,-0.016666999999999987,False,False,375
67,76126870,4,500.0,500.0,,2,240,0.488889,0.505556,-0.016666999999999987,False,False,375
67,76126870,4,500.0,500.0,,2,260,0.497222,0.505556,-0.008334000000000008,False,False,375
67,76126870,4,500.0,500.0,,2,280,0.502778,0.505556,-0.002778000000000058,False,False,375
67,76126870,4,500.0,500.0,,2,300,0.502778,0.505556,-0.002778000000000058,False,False,375
67,76126870,4,500.0,500.0,,2,320,0.525,0.505556,0.019444000000000017,False,False,375
67,76126870,4,500.0,500.0,,2,340,0.525,0.505556,0.019444000000000017,False,False,375
67,76126870,4,500.0,500.0,,2,360,0.525,0.505556,0.019444000000000017,False,False,375
67,76126870,4,500.0,500.0,,2,380,0.536111,0.513889,0.022221999999999964,False,False,375
67,76126870,4,500.0,500.0,,2,400,0.536111,0.513889,0.022221999999999964,False,False,375
68,74509218,4,500.0,500.0,,2,20,0.516667,0.516667,0.0,False,False,182
68,74509218,4,500.0,500.0,,2,40,0.516667,0.516667,0.0,False,False,182
68,74509218,4,500.0,500.0,,2,60,0.516667,0.516667,0.0,False,False,182
68,74509218,4,500.0,500.0,,2,80,0.516667,0.516667,0.0,False,False,182
68,74509218,4,500.0,500.0,,2,100,0.522222,0.516667,0.005554999999999977,False,False,182
68,74509218,4,500.0,500.0,,2,120,0.522222,0.516667,0.005554999999999977,False,False,182
68,74509218,4,500.0,500.0,,2,140,0.552778,0.525,0.02777799999999997,False,False,182
68,74509218,4,500.0,500.0,,2,160,0.558333,0.525,0.033332999999999946,False,False,182
68,74509218,4,500.0,500.0,,2,180,0.561111,0.525,0.036111000000000004,False,False,182
68,74509218,4,500.0,500.0,,2,200,0.586111,0.552778,0.03333300000000006,False,False,182
68,74509218,4,500.0,500.0,,2,220,0.586111,0.552778,0.03333300000000006,False,False,182
68,74509218,4,500.0,500.0,,2,240,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,260,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,280,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,300,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,320,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,340,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,360,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,380,0.6,0.552778,0.047221999999999986,False,False,182
68,74509218,4,500.0,500.0,,2,400,0.6,0.552778,0.047221999999999986,False,False,182
69,1664576,4,500.0,500.0,,2,20,0.516667,0.516667,0.0,False,False,14
69,1664576,4,500.0,500.0,,2,40,0.519444,0.516667,0.0027770000000000294,False,False,14
69,1664576,4,500.0,500.0,,2,60,0.519444,0.516667,0.0027770000000000294,False,False,14
69,1664576,4,500.0,500.0,,2,80,0.552778,0.516667,0.036111000000000004,False,False,14
69,1664576,4,500.0,500.0,,2,100,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,120,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,140,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,160,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,180,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,200,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,220,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,240,0.563889,0.516667,0.047221999999999986,False,False,14
69,1664576,4,500.0,500.0,,2,260,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,280,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,300,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,320,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,340,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,360,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,380,0.569444,0.516667,0.05277699999999996,False,False,14
69,1664576,4,500.0,500.0,,2,400,0.569444,0.516667,0.05277699999999996,False,False,14
70,40063030,4,500.0,500.0,,2,20,0.444444,0.444444,0.0,False,False,185
70,40063030,4,500.0,500.0,,2,40,0.444444,0.475,-0.030555999999999972,False,False,185
70,40063030,4,500.0,500.0,,2,60,0.444444,0.491667,-0.047223000000000015,False,False,185
70,40063030,4,500.0,500.0,,2,80,0.444444,0.491667,-0.047223000000000015,False,False,185
70,40063030,4,500.0,500.0,,2,100,0.497222,0.491667,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,120,0.497222,0.505556,-0.008334000000000008,False,False,185
70,40063030,4,500.0,500.0,,2,140,0.497222,0.505556,-0.008334000000000008,False,False,185
70,40063030,4,500.0,500.0,,2,160,0.513889,0.505556,0.008333000000000035,False,False,185
70,40063030,4,500.0,500.0,,2,180,0.513889,0.505556,0.008333000000000035,False,False,185
70,40063030,4,500.0,500.0,,2,200,0.513889,0.530556,-0.016666999999999987,False,False,185
70,40063030,4,500.0,500.0,,2,220,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,240,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,260,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,280,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,300,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,320,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,340,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,360,0.536111,0.530556,0.005554999999999977,False,False,185
70,40063030,4,500.0,500.0,,2,380,0.538889,0.530556,0.008332999999999924,False,False,185
70,40063030,4,500.0,500.0,,2,400,0.538889,0.530556,0.008332999999999924,False,False,185
71,38032146,4,500.0,500.0,,2,20,0.405556,0.405556,0.0,False,False,147
71,38032146,4,500.0,500.0,,2,40,0.458333,0.405556,0.05277699999999996,False,False,147
71,38032146,4,500.0,500.0,,2,60,0.458333,0.463889,-0.005556000000000005,False,False,147
71,38032146,4,500.0,500.0,,2,80,0.458333,0.463889,-0.005556000000000005,False,False,147
71,38032146,4,500.0,500.0,,2,100,0.458333,0.511111,-0.05277799999999999,False,False,147
71,38032146,4,500.0,500.0,,2,120,0.466667,0.511111,-0.044443999999999984,False,False,147
71,38032146,4,500.0,500.0,,2,140,0.472222,0.511111,-0.03888900000000001,False,False,147
71,38032146,4,500.0,500.0,,2,160,0.472222,0.519444,-0.04722200000000004,False,False,147
71,38032146,4,500.0,500.0,,2,180,0.483333,0.519444,-0.036111000000000004,False,False,147
71,38032146,4,500.0,500.0,,2,200,0.486111,0.519444,-0.033333,False,False,147
71,38032146,4,500.0,500.0,,2,220,0.486111,0.519444,-0.033333,False,False,147
71,38032146,4,500.0,500.0,,2,240,0.497222,0.519444,-0.02222200000000002,False,False,147
71,38032146,4,500.0,500.0,,2,260,0.497222,0.519444,-0.02222200000000002,False,False,147
71,38032146,4,500.0,500.0,,2,280,0.5,0.519444,-0.019444000000000017,False,False,147
71,38032146,4,500.0,500.0,,2,300,0.508333,0.519444,-0.011110999999999982,False,False,147
71,38032146,4,500.0,500.0,,2,320,0.508333,0.519444,-0.011110999999999982,False,False,147
71,38032146,4,500.0,500.0,,2,340,0.55,0.519444,0.030556000000000028,False,False,147
71,38032146,4,500.0,500.0,,2,360,0.55,0.519444,0.030556000000000028,False,False,147
71,38032146,4,500.0,500.0,,2,380,0.55,0.519444,0.030556000000000028,False,False,147
71,38032146,4,500.0,500.0,,2,400,0.552778,0.519444,0.033333999999999975,False,False,147
72,74485470,4,500.0,500.0,,2,20,0.469444,0.469444,0.0,False,False,372
72,74485470,4,500.0,500.0,,2,40,0.475,0.508333,-0.03333300000000006,False,False,372
72,74485470,4,500.0,500.0,,2,60,0.475,0.508333,-0.03333300000000006,False,False,372
72,74485470,4,500.0,500.0,,2,80,0.475,0.508333,-0.03333300000000006,False,False,372
72,74485470,4,500.0,500.0,,2,100,0.505556,0.508333,-0.0027770000000000294,False,False,372
72,74485470,4,500.0,500.0,,2,120,0.538889,0.508333,0.030555999999999917,False,False,372
72,74485470,4,500.0,500.0,,2,140,0.538889,0.508333,0.030555999999999917,False,False,372
72,74485470,4,500.0,500.0,,2,160,0.538889,0.508333,0.030555999999999917,False,False,372
72,74485470,4,500.0,500.0,,2,180,0.538889,0.508333,0.030555999999999917,False,False,372
72,74485470,4,500.0,500.0,,2,200,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,220,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,240,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,260,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,280,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,300,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,320,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,340,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,360,0.538889,0.522222,0.016666999999999987,False,False,372
72,74485470,4,500.0,500.0,,2,380,0.538889,0.552778,-0.01388900000000004,False,False,372
72,74485470,4,500.0,500.0,,2,400,0.552778,0.552778,0.0,False,False,372
73,525339,6,500.0,500.0,,1,20,0.708333,0.708333,0.0,False,False,131
73,525339,6,500.0,500.0,,1,40,0.708333,0.713889,-0.005556000000000005,False,False,131
73,525339,6,500.0,500.0,,1,60,0.708333,0.713889,-0.005556000000000005,False,False,131
73,525339,6,500.0,500.0,,1,80,0.708333,0.713889,-0.005556000000000005,False,False,131
73,525339,6,500.0,500.0,,1,100,0.741667,0.713889,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,120,0.744444,0.713889,0.030555,False,False,131
73,525339,6,500.0,500.0,,1,140,0.744444,0.761111,-0.016666999999999987,False,False,131
73,525339,6,500.0,500.0,,1,160,0.744444,0.761111,-0.016666999999999987,False,False,131
73,525339,6,500.0,500.0,,1,180,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,200,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,220,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,240,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,260,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,280,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,300,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,320,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,340,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,360,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,380,0.788889,0.761111,0.02777799999999997,False,False,131
73,525339,6,500.0,500.0,,1,400,0.788889,0.761111,0.02777799999999997,False,False,131
74,864365,6,500.0,500.0,,1,20,0.688889,0.688889,0.0,False,False,206
74,864365,6,500.0,500.0,,1,40,0.688889,0.705556,-0.016666999999999987,False,False,206
74,864365,6,500.0,500.0,,1,60,0.688889,0.725,-0.036111000000000004,False,False,206
74,864365,6,500.0,500.0,,1,80,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,100,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,120,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,140,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,160,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,180,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,200,0.75,0.725,0.025000000000000022,False,False,206
74,864365,6,500.0,500.0,,1,220,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,240,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,260,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,280,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,300,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,320,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,340,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,360,0.75,0.752778,-0.002777999999999947,False,False,206
74,864365,6,500.0,500.0,,1,380,0.763889,0.752778,0.011111000000000093,False,False,206
74,864365,6,500.0,500.0,,1,400,0.766667,0.752778,0.01388900000000004,False,False,206
75,67358,6,500.0,500.0,,1,20,0.713889,0.713889,0.0,False,False,182
75,67358,6,500.0,500.0,,1,40,0.775,0.747222,0.02777799999999997,False,False,182
75,67358,6,500.0,500.0,,1,60,0.775,0.747222,0.02777799999999997,False,False,182
75,67358,6,500.0,500.0,,1,80,0.786111,0.758333,0.02777799999999997,False,False,182
75,67358,6,500.0,500.0,,1,100,0.786111,0.769444,0.016666999999999987,False,False,182
75,67358,6,500.0,500.0,,1,120,0.786111,0.769444,0.016666999999999987,False,False,182
75,67358,6,500.0,500.0,,1,140,0.788889,0.788889,0.0,False,False,182
75,67358,6,500.0,500.0,,1,160,0.788889,0.788889,0.0,False,False,182
75,67358,6,500.0,500.0,,1,180,0.788889,0.788889,0.0,False,False,182
75,67358,6,500.0,500.0,,1,200,0.788889,0.8,-0.011111000000000093,False,False,182
75,67358,6,500.0,500.0,,1,220,0.788889,0.8,-0.011111000000000093,False,False,182
75,67358,6,500.0,500.0,,1,240,0.788889,0.8,-0.011111000000000093,False,False,182
75,67358,6,500.0,500.0,,1,260,0.8,0.8,0.0,False,False,182
75,67358,6,500.0,500.0,,1,280,0.8,0.8,0.0,False,False,182
75,67358,6,500.0,500.0,,1,300,0.8,0.8,0.0,False,False,182
75,67358,6,500.0,500.0,,1,320,0.802778,0.8,0.002777999999999947,False,False,182
75,67358,6,500.0,500.0,,1,340,0.822222,0.8,0.022221999999999964,False,False,182
75,67358,6,500.0,500.0,,1,360,0.822222,0.8,0.022221999999999964,False,False,182
75,67358,6,500.0,500.0,,1,380,0.822222,0.8,0.022221999999999964,False,False,182
75,67358,6,500.0,500.0,,1,400,0.822222,0.8,0.022221999999999964,False,False,182
76,747263,6,500.0,500.0,,1,20,0.675,0.675,0.0,False,False,196
76,747263,6,500.0,500.0,,1,40,0.675,0.697222,-0.022221999999999964,False,False,196
76,747263,6,500.0,500.0,,1,60,0.675,0.697222,-0.022221999999999964,False,False,196
76,747263,6,500.0,500.0,,1,80,0.675,0.697222,-0.022221999999999964,False,False,196
76,747263,6,500.0,500.0,,1,100,0.711111,0.697222,0.01388900000000004,False,False,196
76,747263,6,500.0,500.0,,1,120,0.722222,0.727778,-0.005556000000000005,False,False,196
76,747263,6,500.0,500.0,,1,140,0.722222,0.727778,-0.005556000000000005,False,False,196
76,747263,6,500.0,500.0,,1,160,0.747222,0.727778,0.019444000000000017,False,False,196
76,747263,6,500.0,500.0,,1,180,0.747222,0.727778,0.019444000000000017,False,False,196
76,747263,6,500.0,500.0,,1,200,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,220,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,240,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,260,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,280,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,300,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,320,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,340,0.747222,0.75,-0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,360,0.75,0.75,0.0,False,False,196
76,747263,6,500.0,500.0,,1,380,0.752778,0.75,0.002777999999999947,False,False,196
76,747263,6,500.0,500.0,,1,400,0.752778,0.75,0.002777999999999947,False,False,196
77,677807,6,500.0,500.0,,1,20,0.758333,0.758333,0.0,False,False,198
77,677807,6,500.0,500.0,,1,40,0.758333,0.805556,-0.047223000000000015,False,False,198
77,677807,6,500.0,500.0,,1,60,0.758333,0.825,-0.06666699999999992,False,False,198
77,677807,6,500.0,500.0,,1,80,0.758333,0.825,-0.06666699999999992,False,False,198
77,677807,6,500.0,500.0,,1,100,0.758333,0.825,-0.06666699999999992,False,False,198
77,677807,6,500.0,500.0,,1,120,0.758333,0.825,-0.06666699999999992,False,False,198
77,677807,6,500.0,500.0,,1,140,0.758333,0.825,-0.06666699999999992,False,False,198
77,677807,6,500.0,500.0,,1,160,0.775,0.825,-0.04999999999999993,False,False,198
77,677807,6,500.0,500.0,,1,180,0.8,0.825,-0.02499999999999991,False,False,198
77,677807,6,500.0,500.0,,1,200,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,220,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,240,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,260,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,280,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,300,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,320,0.830556,0.827778,0.002777999999999947,False,False,198
77,677807,6,500.0,500.0,,1,340,0.838889,0.827778,0.011110999999999982,False,False,198
77,677807,6,500.0,500.0,,1,360,0.838889,0.827778,0.011110999999999982,False,False,198
77,677807,6,500.0,500.0,,1,380,0.838889,0.827778,0.011110999999999982,False,False,198
77,677807,6,500.0,500.0,,1,400,0.838889,0.827778,0.011110999999999982,False,False,198
78,806219,6,500.0,500.0,,1,20,0.725,0.725,0.0,False,False,56
78,806219,6,500.0,500.0,,1,40,0.725,0.725,0.0,False,False,56
78,806219,6,500.0,500.0,,1,60,0.725,0.75,-0.025000000000000022,False,False,56
78,806219,6,500.0,500.0,,1,80,0.725,0.75,-0.025000000000000022,False,False,56
78,806219,6,500.0,500.0,,1,100,0.725,0.75,-0.025000000000000022,False,False,56
78,806219,6,500.0,500.0,,1,120,0.766667,0.75,0.016666999999999987,False,False,56
78,806219,6,500.0,500.0,,1,140,0.766667,0.75,0.016666999999999987,False,False,56
78,806219,6,500.0,500.0,,1,160,0.766667,0.75,0.016666999999999987,False,False,56
78,806219,6,500.0,500.0,,1,180,0.766667,0.75,0.016666999999999987,False,False,56
78,806219,6,500.0,500.0,,1,200,0.766667,0.75,0.016666999999999987,False,False,56
